age,income,credit_score,debt_ratio,employment_years,Default_Status
25,108618.56724804548,746.6864531653964,0.21820675477566354,3,No Default
31,45406.24938319501,569.3897949022304,0.6631510285005219,8,Default
42,37620.75142080471,568.8650083438197,0.42324918431858594,0,Default
53,62965.28789906256,779.5641309829695,0.23937322990831694,6,No Default
45,96364.92574880016,711.7543404717852,0.49061484468725997,7,No Default
35,20651.57701326232,540.5048334267665,0.4165946384598074,2,Default
26,36030.68740823136,708.5231117641387,0.014332995174181434,9,No Default
24,13662.355708497307,619.6375689663005,0.601934014680266,0,Default
24,27927.592503313324,502.24281327895767,0.813202656187949,0,Default
48,21918.93870943419,532.2256900606208,0.36126206155186197,6,Default
28,65168.352335757474,680.3946640862006,0.21867768849145355,23,No Default
21,23101.637576993333,651.7500131901463,0.4357302817627671,0,Default
24,60040.52124759917,725.8884999864225,0.200049236496165,3,No Default
49,108959.90401492866,549.4064575413784,0.5037168183810597,10,Default
32,74629.63278317219,655.9214590903828,0.0030817984553685156,20,No Default
40,24622.28066767383,491.14329956940855,0.20263941691355583,0,Default
47,95409.44288826389,627.7590321798241,0.22942475593271128,20,No Default
41,64950.52214913934,753.8117949412259,0.586958485641884,8,No Default
44,124739.40160467924,611.4918255100109,0.5721682604527747,0,Default
57,71773.22327871805,553.3856985274215,0.5700563649214804,17,Default
44,113118.39090742914,806.4063276581356,0.2000439940329773,10,No Default
20,27651.25786497141,559.406136796708,0.5306901724081072,0,Default
49,107494.87294660359,705.1685468633041,0.15016105576314656,11,No Default
40,109632.22692598871,756.7063283566675,0.13291599270530938,3,No Default
35,28873.74960813228,785.6486075102576,0.16687025097532127,6,No Default
47,96501.1096453427,686.389560089883,0.23193445528108683,15,No Default
36,92381.92037875437,672.7473667667222,0.28018625423568355,3,No Default
20,141686.2202848935,762.0852755278485,0.21152210996697565,5,No Default
20,121724.79471122501,471.67153282584945,0.39352563653134437,10,Default
59,76980.42927856933,730.6681596386176,0.05620880534721127,6,No Default
20,55370.455566951394,536.9290285508545,0.7374366411189571,14,Default
43,39993.195520657624,634.4663495645478,0.36900280727034973,1,Default
63,44512.23777503907,506.6653836357574,0.70223077359306,7,Default
35,45081.570581251915,732.5610699216678,0.5351731374687849,17,No Default
51,108501.48919563014,675.7263059255728,0.18356332291157856,9,No Default
64,16958.281608772933,478.0175379778831,0.12181130489821897,2,Default
46,76043.11677079482,718.3529359988041,0.20805177948745396,6,No Default
69,94585.29613451123,702.6472408793827,0.2372827549726639,16,No Default
30,50338.19138410108,710.0757491150043,0.23289429645099408,13,No Default
57,139395.8382008759,680.3665387911153,0.1786747865621206,17,No Default
42,131421.37436524348,602.9822064368998,0.37592201916390944,14,No Default
41,120285.85197359046,774.8951574328428,0.3765753759143768,7,No Default
50,56816.98193915026,700.4801469585734,0.32899460744160375,10,No Default
45,59425.75826612977,558.6765888547311,0.5903039821592604,14,Default
49,113973.21143866902,645.0751373168656,0.47680191731443783,14,No Default
53,130250.72623335238,672.802748537145,0.2461359755467126,19,No Default
47,60480.96935361523,641.6463361989881,0.5836399633519885,3,Default
40,25904.12712082931,586.2169027076413,0.256114557246785,0,Default
56,75965.59856742236,677.9981391278245,0.07060304446363448,21,No Default
41,21343.09208359761,610.0196854205158,0.6897630805600281,1,Default
23,69560.45444455127,762.8695049935658,0.43859413218031723,13,No Default
33,49106.75569812587,663.6668001311122,0.16101608461009737,18,No Default
45,114127.2195392641,648.8576818964776,0.13341804358841952,11,No Default
25,22264.470049239826,597.559378526543,0.8382523839585758,4,Default
48,106823.32671850707,765.0259941936208,0.20361825257254473,6,No Default
54,12776.845083538785,709.8979542848442,0.2647565068348377,10,No Default
42,112412.03157117548,793.0769089830327,0.20665974872941792,10,No Default
24,70771.16993318805,792.0300657336882,0.39587289337453774,16,No Default
36,94041.96966292069,557.6789081955002,0.3494047601167751,2,No Default
22,37920.0863422101,704.6756653320781,0.5672882877205434,10,Default
32,40079.53010774103,481.87563537102034,0.4646520701623205,0,Default
30,62901.567207327,591.6413743996122,0.5276627759934588,12,Default
26,61198.720181877055,537.850365437795,0.6991225573136028,12,Default
37,100580.49706063245,713.5214595653338,0.16337615820510273,11,No Default
42,153503.93859684016,636.5102645579757,0.039029090981140116,11,No Default
56,94906.23572528313,686.4213114795834,0.15312887506573555,18,No Default
32,78985.23389667524,726.8011894314759,0.31725742281455155,5,No Default
36,43065.60891480721,694.1041157462356,0.3040712977774567,13,No Default
54,33026.869853720906,686.5940439843683,0.7471068310438499,4,No Default
59,90097.83470006453,704.3494720762335,0.10116766414468156,19,No Default
69,108274.14046345426,691.2958840742334,0.24615600013973532,22,No Default
32,43185.7062984829,616.8804060751711,0.16850821604151411,18,No Default
43,26735.319227582808,497.3432478756003,0.6921055992732053,14,Default
36,75372.98634064857,738.6007950419267,0.21402824524433145,9,No Default
21,32561.327531023846,680.1901790765235,0.36220030022098837,13,No Default
37,146853.75036233783,695.1189906543049,0.6152601549371696,10,No Default
54,122015.22314941263,730.964791614612,0.3947898459941267,15,No Default
74,37251.055638725076,723.4106339495918,0.34034496305753886,2,Default
51,88184.4355450925,461.833327476966,0.20695903801616117,0,Default
36,125963.83315266398,725.5285955265106,0.07932268354233636,12,No Default
48,86083.00218288865,689.989479136884,0.2939252399494503,6,No Default
20,84110.3976030983,725.1615980272486,0.0012529217396633594,22,No Default
39,138797.84519803713,717.608511874857,0.3010842082374897,14,No Default
20,47869.66250208058,431.1761889107462,0.6067445395758249,0,Default
41,118564.55456704709,758.6321289364103,0.11122611294553597,4,No Default
54,69059.51451203373,773.7831392824196,0.18536025021376912,10,No Default
45,94964.77222537278,600.1592381412472,0.38679407038553515,0,No Default
34,72250.00489666782,722.6899800398742,0.21028734403691424,7,No Default
37,89941.04212869449,578.2671672337448,0.5198502520608832,0,Default
52,27105.19177674766,620.0580789408408,0.17418331791228908,3,No Default
35,139251.1767302028,690.0081621085843,-0.01898468968685889,13,No Default
32,97239.22438102163,766.689508887808,0.3253272218557201,17,No Default
50,19287.684214911904,744.138312290518,0.5551994033078965,15,No Default
30,149749.9906264344,662.7342880061639,0.2531264324856515,5,No Default
33,23370.914317513252,474.5350928040938,0.40465172531632015,0,Default
66,114481.66033356209,766.4974301009738,0.39147945081675223,16,No Default
38,74624.7612348533,692.2442450836476,0.40198642292562103,10,No Default
21,21997.333761659014,603.0233788388165,0.2850722384398328,0,Default
31,61330.79876837858,821.1568473498911,0.26652792439388295,9,No Default
20,107927.18440057822,629.9197775404002,0.23259216749556416,9,No Default
31,108045.1982726566,733.1499347064387,0.23338103149086836,12,No Default
55,68786.64132225378,583.7796687902122,0.964678738045777,10,Default
41,90296.52487346849,771.0112573839941,0.20334594093527367,14,No Default
55,98619.22189301618,832.8551437001842,0.2988664085429402,12,No Default
47,54042.88864708941,637.00698167542,0.5406293298163324,0,Default
37,107758.24225181603,720.7130232706734,0.34404425804607613,11,No Default
20,49122.19534741738,755.6933060470386,0.3715418915358526,13,No Default
63,41307.131488465675,592.7431330586223,0.29460954241622617,1,Default
43,113311.67417098909,655.6132816218502,0.24739961658505621,21,No Default
42,68300.41319367435,547.0079057672014,0.3584562279705404,10,Default
25,170763.41628955936,665.5136293979615,0.1642307238759455,13,No Default
27,121387.26382795586,777.7268736659144,0.2493489090075453,13,No Default
41,76103.13347972927,686.1529793987114,0.24526674541995486,11,No Default
56,143402.07410806578,637.2071940907474,0.23422539872608644,9,No Default
43,164921.71241727762,798.0487512463974,0.25001298652061865,13,No Default
32,58481.42838399358,421.16242621485395,1.0832333272714183,9,Default
37,54144.04062679921,600.3107536767384,0.5333075706670575,4,Default
28,86766.86133600991,769.7754897667143,0.22242175071436893,9,No Default
50,47515.773961231294,763.1697904866961,0.1485613577029699,20,No Default
34,50461.56318953199,707.340421912796,0.16348333313796312,13,No Default
42,84634.74335464335,640.902986966023,0.7290210713020631,19,Default
32,64694.65064206532,699.434993329905,0.5453392706935973,20,No Default
52,109432.19411168556,769.2603943437247,0.38035563285338453,15,No Default
34,92232.3996925616,771.5441478543145,0.5075632999853471,5,No Default
34,85698.97953756424,664.5560899032039,0.04093478064137236,10,No Default
48,42877.76483233402,710.1000738408039,0.40746685006553696,9,No Default
47,54483.26883213086,780.806417004049,0.16422267208289945,12,No Default
29,96843.90821653024,753.1029895157374,0.419477364137398,2,No Default
40,63617.8286469944,685.2747799803697,0.1495162756536678,7,No Default
28,133374.00680771045,787.6812163250438,0.24174209005004468,11,No Default
31,73786.10071186586,816.745340889187,0.18257760485453778,4,No Default
22,113463.16162875554,691.8823215108578,0.6793074755932531,8,Default
28,91112.95753748383,680.9621076138324,0.21257698109551887,8,No Default
25,105509.9979417658,505.85298748190274,0.607257449818096,11,Default
40,158067.03869555422,634.7609738367256,0.3416098028611286,13,No Default
33,62529.61892616233,746.1380719225634,0.30789859165817757,17,No Default
59,104789.18323615137,679.0499067361463,0.13476757941489273,10,No Default
28,12681.618800499986,854.9454830426442,0.26516364187260555,2,No Default
56,36202.29005930518,613.9764011151326,0.2489624679627806,10,No Default
27,45176.02802439976,777.1039042527857,0.330280641201619,8,No Default
46,79324.14021845345,649.400829017895,0.10530905653508107,15,No Default
75,91897.88090222905,734.454243593742,0.5248032166796832,6,No Default
60,46702.24378069932,784.8346980208391,0.45341671800334227,4,No Default
20,87993.01912637262,521.840768859358,0.6021790877812666,0,Default
40,27184.549050749025,555.2518136858733,0.5094268405528002,4,Default
25,104341.63607248774,751.6383384728389,0.1536230957994778,11,No Default
46,88601.61205295411,597.2544680051952,0.6814135209492236,10,Default
36,70265.04238274303,846.2612817142086,0.2167694207721636,14,No Default
46,19006.326057222504,777.4950209878945,0.2287352458263427,6,No Default
56,125206.66230396685,793.7858314194666,0.1641703545599171,8,No Default
46,26224.83531057758,665.7203886664456,0.5677541693884711,11,Default
61,73889.21904662285,697.966587773789,0.40398587811329356,8,No Default
48,120528.4422307999,751.4911395815813,0.11328277346217897,6,No Default
42,17182.15760793987,612.0086660189044,0.7822186458087416,5,Default
44,81013.47534614887,761.7923310119513,0.17578844312190312,21,No Default
48,24377.039582058886,822.8219561577997,0.309292071226146,15,No Default
36,30444.25310200337,714.8289975306467,0.32918540196480045,9,No Default
46,20481.378562135855,532.4905203669362,0.9635450768379614,8,Default
20,140590.55104672676,764.9612749926307,0.206438330919622,6,No Default
56,77742.52832075933,601.2310733007922,-0.02057475379313251,3,No Default
53,101368.10479398233,796.6839182488934,0.5020879003329608,10,No Default
26,41324.00487249347,764.6677956076295,0.4103185220847295,9,No Default
52,51591.15138714744,678.0066407443524,0.5698587385751797,11,No Default
33,66659.63309858809,597.6031889998364,0.679225878653815,11,Default
31,19642.55334361531,647.623371642541,0.34118103575559355,0,Default
37,87339.88061867181,592.4743606542729,-0.020628549546238398,12,Default
29,19311.56014020912,707.6667520392433,0.4569674757333183,7,No Default
20,94867.6896123814,650.1387703659673,0.30563035982534087,0,No Default
48,83106.64490343232,733.8444846491861,0.323727605569068,19,No Default
28,62799.49584849613,633.183779355797,0.3696259442400045,0,No Default
40,43761.07431211113,710.5474736289273,0.2929536529408708,8,No Default
35,63738.23910234788,686.4144089262893,0.31106654069884637,13,No Default
36,101737.08664641902,612.447657332905,0.13892394325109825,14,No Default
21,68166.73431598414,738.5216031973854,0.19546794217123556,7,No Default
37,22787.52984586763,591.6106943350993,0.37670074696888295,7,Default
41,63363.99159257402,572.1166661361564,0.6987396290997598,5,Default
60,79874.19754316508,626.3074254407186,0.2674496592371132,0,Default
28,50492.63462196044,795.6541049151847,0.26641010233846635,4,No Default
48,47521.231929762784,704.4374478200489,0.2184121604829663,10,No Default
45,79410.95402495876,794.6707359053886,0.18424502742552992,13,No Default
23,166333.67462491136,788.9271817975854,0.23579316593201854,13,No Default
48,60081.72031065891,504.9852010980791,0.6540495438101208,17,Default
20,100978.95585620268,552.0995349889785,0.007960357654628485,11,No Default
34,100184.81455916759,777.6697179473076,0.38243919541546023,9,No Default
41,144139.39415123872,691.2609005302411,0.48515039454312664,7,No Default
27,35208.83924025627,732.1193488163133,0.5632251862461242,4,Default
32,62283.527793551286,667.1155015131176,0.29950339441876483,8,No Default
54,23196.857427921645,628.433515660913,0.16968892320834816,8,No Default
26,45281.45229571488,787.1226038639743,0.19557209794292507,9,No Default
37,75510.2203014548,691.8200891689485,0.26533978123363366,2,No Default
40,54123.80586869421,439.7926742826973,0.7768263908744607,6,Default
42,21137.44849849488,541.3850462823784,0.6851397177695302,0,Default
23,22345.541221824806,587.3466941267084,0.5328751321571749,1,Default
49,75965.0361869551,655.8246824331006,0.5868242422205527,0,Default
35,76735.79237464619,694.7357911121916,0.1497316608600431,7,No Default
44,91564.04006191967,645.4826842318806,0.4932940471253957,17,No Default
42,70221.21040228874,484.4281507662148,0.46127966025390593,0,Default
37,14590.913856458465,597.7688315468662,0.2446054535056345,3,Default
55,22746.657915428994,455.95743921038144,0.2651233434136624,0,Default
31,19956.49230212272,649.383665550271,0.9552116859114201,0,Default
46,107363.80251055134,722.2579377405019,-0.011327845399681258,11,No Default
32,121158.02504264454,768.0097610626399,0.5875028444478135,14,Default
56,70036.47493840549,704.303050695646,0.17344957766488733,6,No Default
39,133469.44432593725,732.7947147538677,0.509495458196011,8,No Default
31,149860.66597155592,733.140716014299,0.5096848982120226,20,No Default
